gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000175832,257.5685567223424,1.3212591188360114,0.33740367096814644,3.9159595242244674,9.004535546718877e-5,5.023557760426608e-4,ETV4
ENSG00000174775,1664.702072499737,-1.1676697065390649,0.30182696318963187,-3.8686726136042435,1.0942945489583602e-4,5.968839622057959e-4,HRAS
ENSG00000171608,1039.0511321957033,2.6650844059672147,0.7670390556029412,3.474509396229231,5.117884391568476e-4,0.0022765461979472675,PIK3CD
ENSG00000100030,4017.7530634157893,0.5472913242387875,0.1584428554421973,3.454187459013883,5.519535675841381e-4,0.002431983766357691,MAPK1
ENSG00000160691,9433.610608078088,0.3930986465120766,0.11721620868627612,3.3536202110425473,7.976175871005072e-4,0.003342944336258075,SHC1
ENSG00000115415,3824.8136856229935,-0.6582324509856553,0.19743046330266265,-3.3339963852314884,8.560777029944e-4,0.0035496317813575907,STAT1
ENSG00000122870,1304.8063470031705,1.0878404905758594,0.3288202827577664,3.308313226460072,9.38597681341813e-4,0.003845388467733464,BICC1
ENSG00000138675,1476.1916136302555,-2.6345456573814765,0.8165139425817431,-3.226577673678519,0.0012528022319572027,0.004928441212804611,FGF5
ENSG00000121879,1292.960661745383,-0.8590712861042358,0.2843659741876094,-3.0210059011401507,0.00251936449928026,0.009011242304592874,PIK3CA
ENSG00000156427,142.7099960665967,-2.9969209104794965,1.043601307004928,-2.871710576024935,0.004082566828283375,0.013548226839901764,FGF18
ENSG00000139318,238.55811726468204,1.1925524176702365,0.42120776466766424,2.8312688362028853,0.004636373378146248,0.015078104888432173,DUSP6
ENSG00000166225,844.4080991716584,0.5277370669771767,0.18769204360129335,2.811717837641681,0.004927771026064512,0.01587795245293039,FRS2
ENSG00000175634,1299.6200770050864,0.2567428953109025,0.09440855484639735,2.7194876113570747,0.006538314417944205,0.020082942147684163,RPS6KB2
ENSG00000157764,831.4997768437703,-0.5983157154022313,0.2268052671825191,-2.63801508154898,0.008339287301512639,0.024653238623371636,BRAF
ENSG00000105550,28.8393766846493,-3.969366856775254,1.5093066849185217,-2.6299273013486557,0.008540312908198972,0.02515881357074497,FGF21
ENSG00000124181,4176.528734010654,0.7990226942511783,0.3041908773592638,2.6267148482151708,0.008621354742323045,0.025347677850903493,PLCG1
ENSG00000077782,4806.713960696173,0.8185598164753508,0.3148829730285506,2.5995683685352255,0.0093341083028684,0.027074856079175428,FGFR1
ENSG00000070193,38.87478530342077,3.529926520542271,1.3870665222034455,2.5448862502533425,0.010931334113649698,0.030891298776068176,FGF10
ENSG00000126561,165.91630368171155,2.1441676691291973,0.852793533575125,2.514286969485225,0.011927333685046058,0.033200121386263666,STAT5A
ENSG00000187678,171.5533797429551,-1.2428111974864882,0.5124890681018001,-2.425049186102089,0.01530631282006558,0.04089323053606973,SPRY4
ENSG00000141564,2500.3368346029106,-0.3978208562898136,0.16509181255058497,-2.409694642900109,0.015965877093098442,0.042311895798627305,RPTOR
ENSG00000144218,448.268875384563,2.289217687634727,0.9570464138442293,2.39196099010442,0.016758623490492237,0.044029751495280156,AFF3
